DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0428,Viêm nha chu ảnh hưởng đến chất lượng cuộc sống ở bệnh nhân ĐTĐ thế nào?,"Làm giảm khả năng ăn uống, giao tiếp, tăng đau và lo âu, ảnh hưởng tiêu cực đến sức khỏe toàn thân (Polak & Shapira, 2017).","Gây hôi miệng, đau, mất răng, hạn chế ăn nhai, giảm tự tin và có thể ảnh hưởng tâm lý — tất cả làm giảm chất lượng sống và complicate quản lý ĐTĐ. (Needleman, 2004; Chapple, 2013)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0429,Có bằng chứng nào về tác động của điều trị nha chu đến biến chứng tim mạch không?,"Chưa có bằng chứng mạnh, cần nghiên cứu dài hạn để xác nhận lợi ích (Polak & Shapira, 2017).","Hiện có bằng chứng cải thiện marker viêm và chức năng nội mô sau điều trị nha chu, nhưng chưa có bằng chứng mạnh rằng điều trị nha chu giảm trực tiếp biến cố tim mạch lớn; cần thử nghiệm lớn, dài hạn. (Tonetti, 2013; Lockhart, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0430,Viêm nha chu có ảnh hưởng đến khả năng kiểm soát huyết áp ở bệnh nhân ĐTĐ không?,"Gián tiếp có, vì viêm toàn thân có thể làm tăng huyết áp và giảm đáp ứng với thuốc hạ áp (Polak & Shapira, 2017).","Viêm nha chu gia tăng viêm hệ thống và rối loạn nội mô có thể góp phần làm khó kiểm soát huyết áp; dữ liệu trực tiếp hạn chế nhưng cơ chế sinh học hỗ trợ mối liên hệ. (Tonetti, 2013; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0431,Viêm nha chu có làm tăng nguy cơ nhập viện ở bệnh nhân ĐTĐ không?,"Một số nghiên cứu cho thấy bệnh nhân ĐTĐ kèm viêm nha chu có tỷ lệ nhập viện cao hơn do biến chứng mạch máu và nhiễm trùng (Sharma et al., 2016).","Một số nghiên cứu dịch tễ cho thấy nha chu nặng liên quan tới tăng tỷ lệ biến chứng nhiễm trùng và nhập viện ở bệnh nhân ĐTĐ, nhưng mức tăng phụ thuộc nhiều vào điều kiện nền tảng và chăm sóc y tế. (Sanz, 2018; Borgnakke, 2013)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0432,Điều trị nha chu ảnh hưởng gì đến vi khuẩn miệng ở ĐTĐ?,"Giảm đáng kể vi khuẩn gây bệnh nha chu như P. gingivalis, T. forsythia, giúp ổn định môi trường miệng (Polak & Shapira, 2017).","Điều trị cơ học giảm tải biofilm, giảm tải pathogen periodontal; tuy nhiên nếu đường huyết còn cao thì dysbiosis có thể tái lập nhanh, vì vậy duy trì vệ sinh cá nhân và kiểm soát toàn thân là cần thiết. (Marsh, 2003; Socransky, 1998)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0433,Viêm nha chu ảnh hưởng gì đến biến chứng thần kinh tự chủ ở ĐTĐ?,"Chưa có bằng chứng trực tiếp, nhưng viêm toàn thân có thể góp phần làm nặng thêm rối loạn thần kinh tự chủ (Polak & Shapira, 2017).","Dữ liệu trực tiếp hạn chế; cơ chế có thể qua viêm hệ thống và rối loạn vi tuần hoàn ảnh hưởng thần kinh tự chủ, nhưng cần nghiên cứu thêm để xác định mối quan hệ. (Preshaw, 2012; Sanz, 2018)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0434,Có nên điều trị nha chu trước khi can thiệp phẫu thuật lớn ở bệnh nhân ĐTĐ?,"Có, để giảm nguy cơ nhiễm trùng sau mổ và cải thiện tình trạng toàn thân (Polak & Shapira, 2017).","Có — nếu thời gian cho phép, tối ưu hóa nha chu và kiểm soát đường huyết trước phẫu thuật giúp giảm nguy cơ nhiễm trùng và chậm lành. Phối hợp đa ngành để quyết định thời điểm và prophylaxis. (Mealey, 2013; ADA, 2024)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0435,Viêm nha chu có thể làm tăng nguy cơ hạ đường huyết không?,"Gián tiếp có, vì kiểm soát đường huyết kém dễ dẫn đến dao động đường huyết và hạ đường huyết khi điều chỉnh thuốc (Polak & Shapira, 2017).","Không trực tiếp; ngược lại, điều trị nha chu có thể cải thiện độ nhạy insulin và đôi khi giảm nhu cầu thuốc, do đó có thể cần điều chỉnh liều thuốc để tránh hạ đường huyết. Cần theo dõi khi thay đổi chế độ điều trị. (Engebretson, 2013; Mealey & Oates, 2006)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0436,Điều trị nha chu có giúp cải thiện khả năng ăn nhai ở ĐTĐ không?,"Có, giúp giảm đau, cải thiện chức năng nhai và chất lượng dinh dưỡng (Polak & Shapira, 2017).","Có — bằng cách giảm viêm, giảm đau và ổn định tổ chức nâng đỡ răng, điều trị nha chu và phục hình sau đó cải thiện chức năng nhai, góp phần cải thiện dinh dưỡng và quản lý ĐTĐ. (Needleman, 2004; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0437,Việc điều trị nha chu ở bệnh nhân ĐTĐ kiểm soát kém có an toàn không?,"Có. Nghiên cứu của Polak & Shapira (2017) cho thấy điều trị nha chu chuẩn kết hợp chăm sóc tại nhà an toàn và mang lại cải thiện đáng kể về chỉ số nha chu ngay cả ở bệnh nhân ĐTĐ kiểm soát kém, miễn là theo dõi chặt chẽ.","An toàn nếu thực hiện theo quy trình: tối ưu/ đánh giá glucose trước, dùng prophylaxis nếu cần, theo dõi sát hậu phẫu. Rủi ro tăng khi HbA1c rất cao hoặc có nhiễm trùng lan rộng. (Mealey, 2013; ADA, 2024)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0438,Viêm nha chu có làm tăng nguy cơ trầm cảm ở bệnh nhân ĐTĐ không?,"Có. Một số nghiên cứu cho thấy viêm nha chu kéo dài, kèm kiểm soát đường huyết kém, làm tăng nguy cơ trầm cảm và giảm chất lượng cuộc sống ở bệnh nhân ĐTĐ (Polak & Shapira, 2017).","Có mối liên hệ gián tiếp: viêm mạn, đau miệng, mất răng và giảm chất lượng cuộc sống có thể góp phần tăng nguy cơ trầm cảm; nhiều nghiên cứu cho thấy mối liên quan giữa bệnh miệng nặng và sức khỏe tâm thần. (Chapple, 2013; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0439,Bệnh nhân ĐTĐ kiểm soát đường huyết tốt có nguy cơ viêm nha chu như thế nào?,"Nguy cơ vẫn cao hơn người bình thường nhưng thấp hơn đáng kể so với nhóm kiểm soát kém, cho thấy vai trò quan trọng của kiểm soát đường huyết trong dự phòng viêm nha chu (Graziani et al., 2017).","Nguy cơ thấp hơn so với bệnh nhân kiểm soát kém, nhưng vẫn cao hơn dân số chung nếu có yếu tố khác (hút thuốc, vệ sinh kém). Kiểm soát tốt làm giảm tần suất và mức độ nghiêm trọng. (Mealey & Oates, 2006; Borgnakke, 2013)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0440,Viêm nha chu có thể ảnh hưởng đến hệ miễn dịch bẩm sinh ở ĐTĐ không?,"Có. ĐTĐ làm suy yếu đáp ứng miễn dịch bẩm sinh, và viêm nha chu kéo dài làm tăng thêm sự suy giảm này, khiến bệnh nhân dễ nhiễm trùng hơn (Polak & Shapira, 2017).","Có — ĐTĐ liên quan tới giảm chức năng bạch cầu trung tính, giảm thực bào và hóa động; viêm nha chu phối hợp có thể khuếch đại rối loạn miễn dịch bẩm sinh tại chỗ và toàn thân. (Chapple, 2013; Mealey & Oates, 2006)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0441,Nghiên cứu nào cho thấy mất răng liên quan đến kiểm soát đường huyết ở ĐTĐ?,"Nghiên cứu của Lösche et al. (2000) cho thấy số lượng răng mất có tương quan nghịch với mức HbA1c, nghĩa là mất răng nhiều liên quan đến kiểm soát đường huyết kém.","Nhiều nghiên cứu quan sát (ví dụ NHANES, phân tích hệ thống) chứng minh mất răng nhiều hơn ở bệnh nhân có HbA1c cao; Borgnakke và cộng sự tổng hợp dữ liệu cho thấy liên quan chặt giữa HbA1c và mất răng. (Borgnakke, 2013; NHANES analyses)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0442,Mất răng ảnh hưởng đến dinh dưỡng ở bệnh nhân ĐTĐ ra sao?,"Mất răng làm giảm khả năng nhai thức ăn giàu chất xơ và protein, dẫn đến chế độ ăn mất cân đối, khó kiểm soát đường huyết (Lösche et al., 2000).","Mất răng giảm khả năng nhai, dẫn tới lựa chọn thức ăn mềm, tinh chế, ít rau/cphi—điều này làm xấu dinh dưỡng, tăng đường huyết biến động và khó kiểm soát ĐTĐ; phục hình và tư vấn dinh dưỡng là cần thiết. (Needleman, 2004; Borgnakke, 2013)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0443,Viêm nha chu có liên quan đến tăng protein C phản ứng (CRP) ở bệnh nhân ĐTĐ không?,"Có. CRP tăng cao ở bệnh nhân ĐTĐ kèm viêm nha chu phản ánh tình trạng viêm toàn thân, liên quan đến nguy cơ biến chứng mạch máu (Polak & Shapira, 2017).","Có — bệnh nhân ĐTĐ kèm viêm nha chu thường có CRP cao hơn; CRP giảm sau điều trị nha chu, phản ánh giảm viêm hệ thống. (Tonetti, 2013; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0444,Việc phục hình răng có giúp cải thiện kiểm soát đường huyết không?,"Gián tiếp có, vì phục hình răng giúp cải thiện chức năng ăn nhai và dinh dưỡng, từ đó hỗ trợ kiểm soát đường huyết tốt hơn (Lösche et al., 2000).","Gián tiếp: phục hình cải thiện chức năng nhai và dinh dưỡng, có thể hỗ trợ kiểm soát glucose; nhưng không có bằng chứng trực tiếp mạnh rằng phục hình tự nó giảm HbA1c—nó là một phần của can thiệp toàn diện. (Needleman, 2004; Borgnakke, 2013)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0445,Nghiên cứu nào chỉ ra viêm nha chu là yếu tố nguy cơ độc lập cho ĐTĐ type 2?,Phân tích tổng hợp của Graziani et al. (2017) cho thấy viêm nha chu làm tăng nguy cơ mắc ĐTĐ type 2 ngay cả sau khi điều chỉnh các yếu tố nguy cơ khác.,"Các phân tích đoàn hệ/lâm sàng như Demmer et al. (2008) và các phân tích tổng hợp cho thấy nguy cơ tăng tiến triển ĐTĐ liên quan tới nha chu nặng sau khi điều chỉnh yếu tố gây nhiễu, ủng hộ vai trò độc lập ở mức quần thể. (Demmer, 2008; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0446,Viêm nha chu ảnh hưởng gì đến phản ứng viêm ở gan?,"Vi khuẩn nha chu và sản phẩm độc tố có thể xâm nhập máu, kích thích gan sản xuất CRP và các chất trung gian viêm, góp phần làm nặng thêm kháng insulin (Polak & Shapira, 2017).","Viêm nha chu tăng endotoxin và cytokine hệ thống có thể kích hoạt đáp ứng viêm ở gan (CRP, acute-phase proteins), góp phần rối loạn chuyển hóa lipid và insulin resistance; tác động gián tiếp tới gan mỡ/viêm. (Chapple, 2013; Sanz, 2018)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0447,Điều trị nha chu có giúp giảm tỷ lệ nhập viện do nhiễm trùng ở bệnh nhân ĐTĐ không?,"Chưa có nhiều nghiên cứu trực tiếp, nhưng giảm ổ viêm miệng có thể giúp giảm nguy cơ nhiễm trùng toàn thân, qua đó giảm nhập viện (Polak & Shapira, 2017).","Bằng chứng trực tiếp còn hạn chế; tuy nhiên, kiểm soát nhiễm trùng miệng có thể giảm nguy cơ nhiễm trùng hệ thống và các biến cố liên quan, nên có tiềm năng giảm nhập viện—cần nghiên cứu thực chứng lớn. (Sanz, 2018; Preshaw, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0448,Viêm nha chu có thể ảnh hưởng đến kiểm soát huyết áp ở bệnh nhân ĐTĐ không?,"Có thể. Viêm nha chu kéo dài làm tăng phản ứng viêm toàn thân, có thể góp phần tăng huyết áp và giảm đáp ứng thuốc (Polak & Shapira, 2017).","Qua cơ chế viêm và rối loạn nội mô, nha chu nặng có thể góp phần làm khó kiểm soát huyết áp; bằng chứng lâm sàng trực tiếp chưa mạnh nhưng cơ chế sinh học hỗ trợ mối liên hệ. (Tonetti, 2013; Lockhart, 2012)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0449,Bệnh nhân ĐTĐ nên khám răng định kỳ bao lâu một lần để phòng ngừa viêm nha chu?,"Ít nhất 2 lần/năm, và có thể nhiều hơn tùy vào mức độ kiểm soát đường huyết và tình trạng nha chu (Graziani et al., 2017).","Khuyến nghị: 6 tháng/lần cho bệnh nhân ổn định; 3–4 tháng nếu HbA1c cao, nha chu hoạt động, hút thuốc hoặc nhiều yếu tố nguy cơ. Cá thể hóa theo mức độ bệnh. (Preshaw, 2012; Tonetti, 2017)."
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Q0450,Điều trị nha chu có thể được coi là một phần của quản lý ĐTĐ toàn diện không?,"Có. Nhiều chuyên gia khuyến nghị tích hợp điều trị nha chu vào phác đồ quản lý ĐTĐ để giảm gánh nặng bệnh tật và cải thiện chất lượng sống (Polak & Shapira, 2017).","Có — điều trị nha chu là thành phần quan trọng của chăm sóc đa ngành cho ĐTĐ vì ảnh hưởng lên viêm hệ thống và kiểm soát glucose; khuyến nghị phối hợp nha-nội để tối ưu kết quả. (Preshaw, 2012; Mealey & Oates, 2006)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0451,Điều trị nha chu có an toàn cho bệnh nhân ĐTĐ không kiểm soát tốt không?,"Có. Bằng chứng hiện tại cho thấy liệu pháp không phẫu thuật tiêu chuẩn kết hợp chăm sóc tại nhà vẫn an toàn và cải thiện đáng kể chỉ số nha chu ngay cả ở bệnh nhân ĐTĐ kiểm soát kém (Polak & Shapira, 2017).","Có thể an toàn nếu đánh giá và tối ưu hóa đường huyết trước điều trị, phối hợp nội tiết và dùng kháng sinh khi cần. Rủi ro nhiễm trùng và chậm lành tăng khi HbA1c cao, nên cá thể hóa kế hoạch điều trị. (Mealey, 2013; ADA, 2024)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0452,Các phương pháp điều trị nha chu bổ trợ như kháng khuẩn hoặc phẫu thuật đã được chứng minh hiệu quả chưa?,"Chưa có đủ bằng chứng. Các nghiên cứu hiện tại cho thấy cần thêm RCT để đánh giá lợi ích tiềm năng của các biện pháp bổ trợ này ở bệnh nhân ĐTĐ (Polak & Shapira, 2017).","Điều trị cơ học là nền tảng; kháng sinh bổ trợ hoặc phẫu thuật chỉ có lợi trong trường hợp chọn lọc. Bằng chứng cải thiện chuyển hóa (HbA1c) của các biện pháp bổ trợ chưa đồng nhất. (Sanz, 2018; Corbella, 2021)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0453,"Sau năm 2013, có bao nhiêu RCT mới về điều trị nha chu ở bệnh nhân ĐTĐ?","Có ít nhất 7 RCT được công bố sau tổng quan của Engebretson & Kocher (2013), với tổng 912 bệnh nhân từ Ấn Độ, Malaysia và Hoa Kỳ (Madianos & Koromantzos, 2017).","Khoảng 10–20 RCT mới được bổ sung trong các tổng hợp sau năm 2013, cho thấy tăng số lượng và chất lượng nghiên cứu nhưng vẫn thiếu thống nhất về kết quả. (Baeza, 2019; Simpson, 2022)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0454,Điều trị nha chu giúp giảm HbA1C bao nhiêu ở bệnh nhân ĐTĐ type 2?,"Các phân tích tổng hợp cho thấy giảm trung bình từ 0,27%–0,48% HbA1C trong 3–4 tháng sau điều trị (Madianos & Koromantzos, 2017).","Trung bình giảm 0,3–0,5% HbA1c sau 3 tháng điều trị so với nhóm chứng, tương đương tác động có ý nghĩa lâm sàng nhẹ. (Engebretson, 2013; Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0455,Hiệu quả giảm HbA1C sau điều trị nha chu kéo dài bao lâu?,"Chưa có đủ dữ liệu chứng minh hiệu quả được duy trì sau 6 tháng (Madianos & Koromantzos, 2017).","Giảm rõ trong 3 tháng đầu, nhưng hiệu quả giảm dần sau 6 tháng nếu không duy trì. Chăm sóc định kỳ cần thiết để giữ lợi ích. (Wang, 2014; Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0456,Mức giảm HbA1C sau điều trị nha chu so với mức tăng do viêm nha chu gây ra có khác biệt không?,"Tương đương. Viêm nha chu làm tăng HbA1C khoảng 0,29% và điều trị nha chu có thể giảm HbA1C trong khoảng 0,27–0,48% (Graziani et al., 2017).","Điều trị thường giúp giảm ~0,3–0,5%, trong khi viêm nha chu làm tăng HbA1c mức tương tự. Hiệu quả điều trị có thể “bù lại” phần tăng do viêm gây ra. (Engebretson, 2013; Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0457,Mức giảm HbA1C sau điều trị nha chu so với thêm một loại thuốc hạ đường huyết thì như thế nào?,"Tương tự mức giảm khi bổ sung thuốc thứ hai vào phác đồ điều trị ĐTĐ (Madianos & Koromantzos, 2017).","Thuốc hạ đường huyết thường giảm 0,5–1,5% HbA1c; điều trị nha chu cho hiệu quả thấp hơn nhưng an toàn và hỗ trợ toàn thân. (Engebretson, 2013; Simpson, 2022)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0458,Điều trị nha chu có thể giúp giảm tỷ lệ mắc biến chứng và tử vong do ĐTĐ không?,"Có tiềm năng. Nếu mức giảm HbA1C duy trì lâu dài, điều trị nha chu có thể góp phần giảm tỷ lệ biến chứng và tử vong (Madianos & Koromantzos, 2017).","Chưa có bằng chứng mạnh từ RCT dài hạn; tuy nhiên, điều trị giúp giảm viêm hệ thống, nên có tiềm năng phòng biến chứng tim mạch và tử vong. (Tonetti, 2013; Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0459,Điều trị nha chu có hiệu quả với bệnh nhân ĐTĐ type 1 không?,"Chưa rõ. Bằng chứng hiện tại hạn chế và chưa cho thấy cải thiện kiểm soát đường huyết rõ rệt ở ĐTĐ type 1 (Madianos & Koromantzos, 2017).","Có cải thiện chỉ số nha chu, nhưng bằng chứng cải thiện HbA1c ở type 1 còn hạn chế và không ổn định. (Preshaw, 2012; Borgnakke, 2013)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0460,Tại sao hiệu quả điều trị nha chu ở ĐTĐ type 1 chưa rõ ràng?,"Do số lượng nghiên cứu ít, cơ chế sinh học chưa được xác định rõ và chưa có dữ liệu mạnh từ RCT (Madianos & Koromantzos, 2017).","Do cơ chế tự miễn, kích thước mẫu nhỏ và biến động insulin, khiến hiệu ứng chuyển hóa khó đo lường rõ. (Preshaw, 2012; Borgnakke, 2013)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0461,Điều trị nha chu ở bệnh nhân ĐTĐ type 1 có cải thiện được chỉ số nha chu không?,"Có. SRP kết hợp kháng khuẩn bổ sung cải thiện chỉ số nha chu tốt hơn so với SRP đơn thuần (Madianos & Koromantzos, 2017).","Có — các chỉ số như chảy máu, túi nha chu, viêm nướu đều cải thiện đáng kể sau điều trị cơ học. (Preshaw, 2012)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0462,Kháng sinh bổ trợ có giúp giảm HbA1C nhiều hơn so với SRP đơn thuần ở ĐTĐ type 2 không?,"Không. Sử dụng kháng sinh bổ trợ không làm giảm HbA1C nhiều hơn so với SRP đơn thuần (Madianos & Koromantzos, 2017).","Một số nghiên cứu cho thấy giảm thêm nhẹ, nhưng không đủ bằng chứng để khuyến nghị rộng rãi. (Wang, 2014; Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0463,Có dữ liệu về lợi ích của kháng sinh bổ trợ ở ĐTĐ type 1 không?,"Hiện chưa có đủ dữ liệu để xác định lợi ích (Madianos & Koromantzos, 2017).","Chưa có dữ liệu đáng tin cậy; hầu hết nghiên cứu tập trung vào ĐTĐ type 2. (Preshaw, 2012)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0464,Mọi bệnh nhân ĐTĐ đều nhận được lợi ích từ điều trị nha chu phải không?,"Có. Trung bình, tất cả bệnh nhân ĐTĐ đều được lợi ích, bất kể mức độ nặng của viêm nha chu (Madianos & Koromantzos, 2017).","Lợi ích lớn hơn ở người có HbA1c cao và nha chu hoạt động; tuy nhiên, tất cả bệnh nhân đều hưởng lợi về sức khỏe răng miệng. (Chen, 2021; Engebretson, 2013)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0465,Ngưỡng cải thiện chỉ số nha chu cần thiết để giảm HbA1C có ý nghĩa đã được xác định chưa?,"Chưa. Hiện chưa có ngưỡng cụ thể và cần nghiên cứu thêm (Madianos & Koromantzos, 2017).","Chưa có ngưỡng cụ thể; giảm viêm càng nhiều thì cải thiện chuyển hóa càng rõ. (Sanz, 2018)."
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0466,Nghiên cứu tương lai nên tập trung vào vấn đề gì để hiểu rõ hơn mối liên hệ nha chu – HbA1C?,"Cần RCT với phân tích hồi quy để xác định mức cải thiện nha chu tối thiểu giúp giảm HbA1C có ý nghĩa (Madianos & Koromantzos, 2017).","Cần RCT dài hạn, chuẩn hóa can thiệp và theo dõi biến cố toàn thân, đồng thời phân tích cơ chế cytokine và chi phí-hiệu quả. (Tonetti, 2013; Cochrane, 2022)."
